Trade_Date,Exchange,Sett Type,Scrip_Name,Order_Type,Qty,Mkt_Price,Mkt Value,Squp/Del,Brok_Amt,Net Amt,Product,Aggregated_Taxes
01-Aug-23,NSE,,WELSPUN LIVING LIMITED,S,25,113.85,2846.25,D,21.35,2818.1,Cash,6.799999999999999
01-Aug-23,NSE,,WELSPUN LIVING LIMITED,S,3610,113.85,410998.5,D,3082.49,406933.92,Cash,982.0899999999999
03-Aug-23,NSE,,NMDC STEEL LIMITED,B,2000,46.5,93000.0,D,697.5,-93933.68,Cash,236.17999999999998
03-Aug-23,NSE,,NMDC STEEL LIMITED,B,1,46.5,46.5,D,0.35,-46.97,Cash,0.12
03-Aug-23,NSE,,NMDC STEEL LIMITED,B,210,46.5,9765.0,D,73.24,-9863.04,Cash,24.800000000000004
03-Aug-23,NSE,,NMDC STEEL LIMITED,B,75,46.5,3487.5,D,26.16,-3522.5,Cash,8.84
03-Aug-23,NSE,,NMDC STEEL LIMITED,B,232,46.5,10788.0,D,80.91,-10896.3,Cash,27.39
03-Aug-23,NSE,,NMDC STEEL LIMITED,B,1482,46.5,68913.0,D,516.85,-69604.87,Cash,175.01999999999998
09-Aug-23,BSE,,ANUH PHARMA LTD.,B,679,131.5,89288.5,D,669.66,-90286.87,Cash,328.71
09-Aug-23,BSE,,ANUH PHARMA LTD.,B,11,131.5,1446.5,D,10.85,-1462.69,Cash,5.34
09-Aug-23,BSE,,ANUH PHARMA LTD.,B,75,131.5,9862.5,D,73.97,-9972.78,Cash,36.31
09-Aug-23,BSE,,ANUH PHARMA LTD.,B,10,131.5,1315.0,D,9.86,-1329.72,Cash,4.86
09-Aug-23,BSE,,ANUH PHARMA LTD.,B,128,131.5,16832.0,D,126.24,-17020.18,Cash,61.94
09-Aug-23,BSE,,ANUH PHARMA LTD.,B,98,131.5,12887.0,D,96.65,-13031.09,Cash,47.44
09-Aug-23,BSE,,ANUH PHARMA LTD.,B,37,132.0,4884.0,D,50.0,-4954.36,Cash,20.36
10-Aug-23,BSE,,ANUH PHARMA LTD.,B,177,131.95,23355.15,D,175.16,-23616.27,Cash,85.96
10-Aug-23,BSE,,ANUH PHARMA LTD.,B,362,131.95,47765.9,D,358.24,-48299.97,Cash,175.83
10-Aug-23,BSE,,ANUH PHARMA LTD.,B,93,131.95,12271.35,D,92.04,-12408.54,Cash,45.150000000000006
10-Aug-23,BSE,,ANUH PHARMA LTD.,B,368,131.95,48557.6,D,364.18,-49100.53,Cash,178.75000000000003
14-Sep-23,NSE,,GRANULES INDIA LIMITED,S,31,334.4,10366.4,D,77.75,10263.87,Cash,24.78
14-Sep-23,NSE,,GRANULES INDIA LIMITED,S,2,334.4,668.8,D,5.02,662.19,Cash,1.59
14-Sep-23,NSE,,GRANULES INDIA LIMITED,S,8,334.4,2675.2,D,20.06,2648.73,Cash,6.41
14-Sep-23,NSE,,GRANULES INDIA LIMITED,S,35,334.4,11704.0,D,87.78,11588.27,Cash,27.95
14-Sep-23,NSE,,GRANULES INDIA LIMITED,S,824,334.4,275545.6,D,2066.59,272820.56,Cash,658.45
14-Sep-23,NSE,,NMDC STEEL LIMITED,S,387,55.2,21362.4,D,160.22,21151.15,Cash,51.03
14-Sep-23,NSE,,NMDC STEEL LIMITED,S,4613,55.2,254637.6,D,1909.78,252119.35,Cash,608.47
18-Sep-23,NSE,,STEEL AUTHORITY OF INDIA,S,1000,96.7,96700.0,D,725.25,95743.69,Cash,231.06
18-Sep-23,NSE,,UNIVERSAL CABLES LTD,S,170,478.0,81260.0,D,609.45,80456.37,Cash,194.18
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,3,468.75,1406.25,D,10.55,-1420.36,Cash,3.5599999999999996
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,3,468.75,1406.25,D,10.55,-1420.36,Cash,3.5599999999999996
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,9,468.85,4219.65,D,31.65,-4262.0,Cash,10.7
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,9,468.85,4219.65,D,31.65,-4262.0,Cash,10.7
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,24,468.9,11253.6,D,84.4,-11366.55,Cash,28.549999999999997
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,24,468.9,11253.6,D,84.4,-11366.55,Cash,28.549999999999997
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.9,468.9,D,3.52,-473.62,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.9,468.9,D,3.52,-473.62,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.95,468.95,D,3.52,-473.67,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.95,468.95,D,3.52,-473.67,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.95,468.95,D,3.52,-473.67,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.95,468.95,D,3.52,-473.67,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.95,468.95,D,3.52,-473.67,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.95,468.95,D,3.52,-473.67,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,8,468.95,3751.6,D,28.14,-3789.24,Cash,9.5
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,8,468.95,3751.6,D,28.14,-3789.24,Cash,9.5
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.0,469.0,D,3.52,-473.72,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.0,469.0,D,3.52,-473.72,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,469.0,938.0,D,7.04,-947.41,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,469.0,938.0,D,7.04,-947.41,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.05,469.05,D,3.52,-473.77,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.05,469.05,D,3.52,-473.77,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.05,469.05,D,3.52,-473.77,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.05,469.05,D,3.52,-473.77,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.05,469.05,D,3.52,-473.77,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.05,469.05,D,3.52,-473.77,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.05,469.05,D,3.52,-473.77,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.05,469.05,D,3.52,-473.77,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.05,469.05,D,3.52,-473.77,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.05,469.05,D,3.52,-473.77,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.05,469.05,D,3.52,-473.77,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.05,469.05,D,3.52,-473.77,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,6,469.05,2814.3,D,21.11,-2842.55,Cash,7.14
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,6,469.05,2814.3,D,21.11,-2842.55,Cash,7.14
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,4,469.15,1876.6,D,14.07,-1895.44,Cash,4.7700000000000005
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,4,469.15,1876.6,D,14.07,-1895.44,Cash,4.7700000000000005
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.15,469.15,D,3.52,-473.87,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.15,469.15,D,3.52,-473.87,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,5,469.15,2345.75,D,17.59,-2369.29,Cash,5.949999999999999
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,5,469.15,2345.75,D,17.59,-2369.29,Cash,5.949999999999999
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.15,469.15,D,3.52,-473.87,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.15,469.15,D,3.52,-473.87,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,4,469.15,1876.6,D,14.07,-1895.44,Cash,4.7700000000000005
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,4,469.15,1876.6,D,14.07,-1895.44,Cash,4.7700000000000005
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.15,469.15,D,3.52,-473.87,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.15,469.15,D,3.52,-473.87,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,4,469.15,1876.6,D,14.07,-1895.44,Cash,4.7700000000000005
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,4,469.15,1876.6,D,14.07,-1895.44,Cash,4.7700000000000005
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.15,469.15,D,3.52,-473.87,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.15,469.15,D,3.52,-473.87,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,4,469.15,1876.6,D,14.07,-1895.44,Cash,4.7700000000000005
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,4,469.15,1876.6,D,14.07,-1895.44,Cash,4.7700000000000005
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,4,469.15,1876.6,D,14.07,-1895.44,Cash,4.7700000000000005
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,4,469.15,1876.6,D,14.07,-1895.44,Cash,4.7700000000000005
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,8,469.2,3753.6,D,28.15,-3791.25,Cash,9.5
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,8,469.2,3753.6,D,28.15,-3791.25,Cash,9.5
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,5,469.0,2345.0,D,17.59,-2368.54,Cash,5.949999999999999
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,5,469.0,2345.0,D,17.59,-2368.54,Cash,5.949999999999999
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,469.0,938.0,D,7.04,-947.41,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,469.0,938.0,D,7.04,-947.41,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,93,469.0,43617.0,D,327.13,-44054.77,Cash,110.64000000000001
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,93,469.0,43617.0,D,327.13,-44054.77,Cash,110.64000000000001
21-Sep-23,BSE,,ANUH PHARMA LTD.,B,195,130.0,25350.0,D,190.13,-25633.44,Cash,93.31000000000002
21-Sep-23,BSE,,ANUH PHARMA LTD.,B,195,130.0,25350.0,D,190.13,-25633.44,Cash,93.31000000000002
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,8,468.2,3745.6,D,28.09,-3783.19,Cash,9.5
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,8,468.2,3745.6,D,28.09,-3783.19,Cash,9.5
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,4,468.25,1873.0,D,14.05,-1891.8,Cash,4.75
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,4,468.25,1873.0,D,14.05,-1891.8,Cash,4.75
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,468.3,936.6,D,7.02,-945.99,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,468.3,936.6,D,7.02,-945.99,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.35,468.35,D,3.51,-473.06,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.35,468.35,D,3.51,-473.06,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,18,468.35,8430.3,D,63.23,-8514.91,Cash,21.38
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,18,468.35,8430.3,D,63.23,-8514.91,Cash,21.38
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.4,468.4,D,3.51,-473.11,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.4,468.4,D,3.51,-473.11,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,9,468.4,4215.6,D,31.62,-4257.92,Cash,10.7
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,9,468.4,4215.6,D,31.62,-4257.92,Cash,10.7
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.45,468.45,D,3.51,-473.16,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.45,468.45,D,3.51,-473.16,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.45,468.45,D,3.51,-473.16,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.45,468.45,D,3.51,-473.16,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.45,468.45,D,3.51,-473.16,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.45,468.45,D,3.51,-473.16,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.5,468.5,D,3.51,-473.21,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.5,468.5,D,3.51,-473.21,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.5,468.5,D,3.51,-473.21,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.5,468.5,D,3.51,-473.21,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,468.5,937.0,D,7.03,-946.4,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,468.5,937.0,D,7.03,-946.4,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,3,468.55,1405.65,D,10.54,-1419.75,Cash,3.5599999999999996
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,3,468.55,1405.65,D,10.54,-1419.75,Cash,3.5599999999999996
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.55,468.55,D,3.51,-473.26,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.55,468.55,D,3.51,-473.26,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.55,468.55,D,3.51,-473.26,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.55,468.55,D,3.51,-473.26,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,4,468.55,1874.2,D,14.06,-1893.03,Cash,4.7700000000000005
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,4,468.55,1874.2,D,14.06,-1893.03,Cash,4.7700000000000005
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,3,468.55,1405.65,D,10.54,-1419.75,Cash,3.5599999999999996
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,3,468.55,1405.65,D,10.54,-1419.75,Cash,3.5599999999999996
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.55,468.55,D,3.51,-473.26,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.55,468.55,D,3.51,-473.26,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.55,468.55,D,3.51,-473.26,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.55,468.55,D,3.51,-473.26,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,3,468.55,1405.65,D,10.54,-1419.75,Cash,3.5599999999999996
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,3,468.55,1405.65,D,10.54,-1419.75,Cash,3.5599999999999996
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.55,468.55,D,3.51,-473.26,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.55,468.55,D,3.51,-473.26,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,3,468.55,1405.65,D,10.54,-1419.75,Cash,3.5599999999999996
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,3,468.55,1405.65,D,10.54,-1419.75,Cash,3.5599999999999996
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.55,468.55,D,3.51,-473.26,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.55,468.55,D,3.51,-473.26,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,468.55,937.1,D,7.03,-946.5,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,468.55,937.1,D,7.03,-946.5,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,5,468.55,2342.75,D,17.57,-2366.27,Cash,5.949999999999999
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,5,468.55,2342.75,D,17.57,-2366.27,Cash,5.949999999999999
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,21,468.6,9840.6,D,73.8,-9939.37,Cash,24.97
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,21,468.6,9840.6,D,73.8,-9939.37,Cash,24.97
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,3,468.5,1405.5,D,10.54,-1419.6,Cash,3.5599999999999996
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,3,468.5,1405.5,D,10.54,-1419.6,Cash,3.5599999999999996
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,3,468.55,1405.65,D,10.54,-1419.75,Cash,3.5599999999999996
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,3,468.55,1405.65,D,10.54,-1419.75,Cash,3.5599999999999996
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,3,468.6,1405.8,D,10.54,-1419.9,Cash,3.5599999999999996
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,3,468.6,1405.8,D,10.54,-1419.9,Cash,3.5599999999999996
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.65,468.65,D,3.51,-473.36,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.65,468.65,D,3.51,-473.36,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.7,468.7,D,3.52,-473.42,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.7,468.7,D,3.52,-473.42,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,11,468.7,5155.7,D,38.67,-5207.46,Cash,13.089999999999998
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,11,468.7,5155.7,D,38.67,-5207.46,Cash,13.089999999999998
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,8,468.7,3749.6,D,28.12,-3787.22,Cash,9.5
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,8,468.7,3749.6,D,28.12,-3787.22,Cash,9.5
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,3,468.75,1406.25,D,10.55,-1420.36,Cash,3.5599999999999996
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,3,468.75,1406.25,D,10.55,-1420.36,Cash,3.5599999999999996
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.75,468.75,D,3.52,-473.47,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.75,468.75,D,3.52,-473.47,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,21,468.75,9843.75,D,73.83,-9942.55,Cash,24.97
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,21,468.75,9843.75,D,73.83,-9942.55,Cash,24.97
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.75,468.75,D,3.52,-473.47,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.75,468.75,D,3.52,-473.47,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,468.8,937.6,D,7.03,-947.0,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,468.8,937.6,D,7.03,-947.0,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,10,468.8,4688.0,D,35.16,-4735.03,Cash,11.87
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,10,468.8,4688.0,D,35.16,-4735.03,Cash,11.87
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,12,468.8,5625.6,D,42.19,-5682.07,Cash,14.28
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,12,468.8,5625.6,D,42.19,-5682.07,Cash,14.28
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,4,468.85,1875.4,D,14.07,-1894.24,Cash,4.7700000000000005
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,4,468.85,1875.4,D,14.07,-1894.24,Cash,4.7700000000000005
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.85,468.85,D,3.52,-473.57,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.85,468.85,D,3.52,-473.57,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,15,468.85,7032.75,D,52.75,-7103.35,Cash,17.85
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,15,468.85,7032.75,D,52.75,-7103.35,Cash,17.85
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,4,468.85,1875.4,D,14.07,-1894.24,Cash,4.7700000000000005
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,4,468.85,1875.4,D,14.07,-1894.24,Cash,4.7700000000000005
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,10,468.85,4688.5,D,35.16,-4735.53,Cash,11.87
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,10,468.85,4688.5,D,35.16,-4735.53,Cash,11.87
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,24,468.9,11253.6,D,84.4,-11366.55,Cash,28.549999999999997
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,24,468.9,11253.6,D,84.4,-11366.55,Cash,28.549999999999997
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.95,468.95,D,3.52,-473.67,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.95,468.95,D,3.52,-473.67,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.95,468.95,D,3.52,-473.67,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.95,468.95,D,3.52,-473.67,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.95,468.95,D,3.52,-473.67,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,468.95,468.95,D,3.52,-473.67,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,468.95,937.9,D,7.03,-947.3,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,468.95,937.9,D,7.03,-947.3,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,469.05,938.1,D,7.04,-947.51,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,469.05,938.1,D,7.04,-947.51,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,469.05,938.1,D,7.04,-947.51,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,469.05,938.1,D,7.04,-947.51,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.05,469.05,D,3.52,-473.77,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.05,469.05,D,3.52,-473.77,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,469.05,938.1,D,7.04,-947.51,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,469.05,938.1,D,7.04,-947.51,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.05,469.05,D,3.52,-473.77,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,469.05,469.05,D,3.52,-473.77,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,12,469.05,5628.6,D,42.21,-5685.09,Cash,14.28
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,12,469.05,5628.6,D,42.21,-5685.09,Cash,14.28
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,469.1,938.2,D,7.04,-947.61,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,2,469.1,938.2,D,7.04,-947.61,Cash,2.37
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,24,469.15,11259.6,D,84.45,-11372.6,Cash,28.549999999999997
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,24,469.15,11259.6,D,84.45,-11372.6,Cash,28.549999999999997
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,11,469.2,5161.2,D,38.71,-5213.0,Cash,13.089999999999998
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,11,469.2,5161.2,D,38.71,-5213.0,Cash,13.089999999999998
21-Sep-23,BSE,,ANUH PHARMA LTD.,B,92,130.0,11960.0,D,89.7,-12093.72,Cash,44.019999999999996
21-Sep-23,BSE,,ANUH PHARMA LTD.,B,92,130.0,11960.0,D,89.7,-12093.72,Cash,44.019999999999996
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,467.4,467.4,D,3.51,-472.11,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,1,467.4,467.4,D,3.51,-472.11,Cash,1.2
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,7,467.45,3272.15,D,24.54,-3305.0,Cash,8.31
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,7,467.45,3272.15,D,24.54,-3305.0,Cash,8.31
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,7,467.5,3272.5,D,24.54,-3305.35,Cash,8.31
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,7,467.5,3272.5,D,24.54,-3305.35,Cash,8.31
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,7,467.6,3273.2,D,24.55,-3306.06,Cash,8.31
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,7,467.6,3273.2,D,24.55,-3306.06,Cash,8.31
21-Sep-23,NSE,,UNIVERSAL CABLES LTD,B,7,467.65,3273.55,D,24.55,-3306.41,Cash,8.31
