Unnamed: 0,Symbol,Series,Open,High,Low,Close,PrevClose,TotalTradedQty,TotalTradedValue,TotalTrades,DeliverableQty,DeliveryPercentage,Date
1477,MEGASOFT,EQ,89.45,89.45,89.45,89.45,85.2,703606,629.38,301,668580,95.02,28-Mar-2024
1478,MEGASTAR,EQ,281.1,281.15,261.15,264.35,275.95,26888,72.68,1153,16790,62.44,28-Mar-2024
1479,MEGATHERM,SM,258.0,271.0,255.0,257.65,255.3,132000,346.35,104,90000,68.18,28-Mar-2024
1480,MELSTAR,BZ,4.7,4.7,4.7,4.7,4.7,3270,0.15,27,-,-,28-Mar-2024
1481,MENONBE,EQ,113.0,115.85,110.35,112.15,112.0,106453,120.69,2979,64176,60.29,28-Mar-2024
1482,MEP,BE,12.1,12.1,11.05,11.5,11.55,697243,80.14,696,-,-,28-Mar-2024
1483,METALFORGE,BZ,3.75,3.75,3.75,3.75,3.95,16796,0.63,39,-,-,28-Mar-2024
1484,METROBRAND,EQ,1157.0,1160.45,1136.0,1153.95,1142.35,136046,1568.86,11495,81287,59.75,28-Mar-2024
1485,METROPOLIS,EQ,1728.9,1814.75,1681.1,1723.6,1728.9,1235401,21727.32,74728,261584,21.17,28-Mar-2024
1486,MFSL,EQ,1024.6,1027.4,999.0,1002.2,1015.8,1220800,12302.56,70567,643497,52.71,28-Mar-2024
1487,MGEL,EQ,20.1,20.1,19.45,19.65,19.4,66620,13.13,327,45009,67.56,28-Mar-2024
1488,MGL,EQ,1370.5,1376.7,1346.0,1364.05,1370.25,463057,6307.89,28741,235583,50.88,28-Mar-2024
1489,MHHL,SM,53.0,53.4,52.0,52.8,52.55,57000,30.0,16,55500,97.37,28-Mar-2024
1490,MHLXMIRU,EQ,285.6,303.85,283.75,291.15,285.6,69145,203.88,1248,30951,44.76,28-Mar-2024
1491,MHRIL,EQ,389.0,408.9,380.55,392.25,389.7,269656,1064.52,12327,114304,42.39,28-Mar-2024
1492,MICEL,EQ,39.65,40.75,39.35,39.5,38.85,325021,130.23,2145,215526,66.31,28-Mar-2024
1493,MICROPRO,SM,42.95,43.0,40.9,41.9,42.95,60800,25.71,38,52800,86.84,28-Mar-2024
1494,MID150BEES,EQ,184.12,184.12,181.4,182.06,181.88,382871,698.03,4651,214414,56.00,28-Mar-2024
1495,MIDCAP,EQ,138.44,138.44,134.94,136.03,136.9,37832,51.74,609,24666,65.20,28-Mar-2024
1496,MIDCAPETF,EQ,18.4,18.4,17.86,17.95,17.88,755565,135.53,2469,589499,78.02,28-Mar-2024
1497,MIDCAPIETF,EQ,181.42,183.6,180.5,182.38,181.41,208898,380.97,557,193489,92.62,28-Mar-2024
1498,MIDHANI,EQ,373.0,405.8,372.0,394.25,373.25,3244136,12746.67,63680,740867,22.84,28-Mar-2024
1499,MIDQ50ADD,EQ,206.51,207.15,201.55,206.71,205.9,5082,10.47,159,2852,56.12,28-Mar-2024
1500,MIDSELIETF,EQ,148.52,151.19,148.11,149.16,148.24,32021,47.59,190,18668,58.30,28-Mar-2024
1501,MILTON,SM,39.05,39.05,38.95,38.95,41.0,8800,3.43,2,8800,100.00,28-Mar-2024
1502,MINDACORP,EQ,417.95,424.95,415.0,417.7,414.7,257939,1081.94,9935,143471,55.62,28-Mar-2024
1503,MINDSPACE,RR,346.2,350.3,342.05,345.39,344.14,114079,396.2,2456,101843,89.27,28-Mar-2024
1504,MINDTECK,EQ,213.0,229.0,201.6,203.35,207.45,1217488,2631.22,38361,311386,25.58,28-Mar-2024
1505,MIRCELECTR,EQ,19.2,19.75,18.8,19.0,18.85,849457,163.85,2041,636208,74.90,28-Mar-2024
1506,MIRZAINT,BE,43.5,44.0,42.6,42.8,43.25,345268,149.13,1514,-,-,28-Mar-2024
1507,MITCON,BE,111.0,116.55,108.1,112.55,111.0,10141,11.63,122,-,-,28-Mar-2024
1508,MITTAL,BE,1.55,1.55,1.55,1.55,1.6,725578,11.25,1232,-,-,28-Mar-2024
1509,MKPL,BE,10.25,10.3,9.8,9.85,10.3,1253227,123.85,3488,-,-,28-Mar-2024
1510,MMFL,EQ,870.0,884.0,870.0,874.6,867.2,34830,305.74,2896,23054,66.19,28-Mar-2024
1511,MMP,EQ,256.45,262.9,252.2,254.6,257.75,13318,34.22,779,6414,48.16,28-Mar-2024
1512,MMTC,EQ,66.8,69.25,66.15,66.45,66.3,2150351,1454.63,11098,1245939,57.94,28-Mar-2024
1513,MNC,EQ,25.68,26.3,25.3,26.15,25.68,17837,4.62,121,17591,98.62,28-Mar-2024
1514,MODIRUBBER,EQ,89.8,89.8,82.5,86.9,85.9,4330,3.75,139,2468,57.00,28-Mar-2024
1515,MODISONLTD,EQ,114.65,121.0,113.3,116.4,116.5,311876,367.71,6414,92121,29.54,28-Mar-2024
1516,MOGSEC,EQ,54.83,55.03,54.76,54.99,54.8,13901,7.65,67,13814,99.37,28-Mar-2024
1517,MOHEALTH,EQ,34.89,35.59,34.51,35.01,34.62,43777,15.38,328,35960,82.14,28-Mar-2024
1518,MOHITIND,EQ,19.2,19.45,18.3,18.95,19.2,25154,4.78,163,19488,77.47,28-Mar-2024
1519,MOIL,EQ,284.5,285.75,277.0,278.55,281.6,836087,2349.03,10701,517145,61.85,28-Mar-2024
1520,MOKSH,BE,17.3,17.95,16.95,17.05,17.3,157336,27.23,884,-,-,28-Mar-2024
1521,MOL,EQ,81.15,81.6,78.95,79.3,79.7,1703077,1366.0,7931,869728,51.07,28-Mar-2024
1522,MOLDTECH,EQ,182.55,186.9,180.0,181.75,181.8,288169,527.46,6405,191531,66.46,28-Mar-2024
1523,MOLDTKPAC,EQ,794.7,803.5,778.0,782.6,802.7,265847,2078.73,7396,229310,86.26,28-Mar-2024
1524,MOLOWVOL,EQ,34.77,35.9,34.66,35.03,34.77,249730,88.0,233,154288,61.78,28-Mar-2024
1525,MOM100,EQ,51.99,51.99,50.11,51.21,50.84,295747,151.56,1922,224226,75.82,28-Mar-2024
1526,MOM30IETF,EQ,30.97,32.96,30.93,31.81,30.97,766933,240.62,1387,588713,76.76,28-Mar-2024
1527,MOM50,EQ,224.02,229.5,223.01,228.04,225.02,6699,15.15,127,4425,66.05,28-Mar-2024
1528,MOMENTUM,EQ,30.97,31.1,30.67,31.05,30.7,26956,8.33,339,17042,63.22,28-Mar-2024
1529,MOMOMENTUM,EQ,61.7,63.44,61.03,62.45,61.65,186320,115.97,556,148687,79.80,28-Mar-2024
1530,MON100,EQ,149.16,150.15,148.6,149.38,149.49,509386,762.68,10510,342185,67.18,28-Mar-2024
1531,MONARCH,EQ,528.3,543.9,525.95,529.65,525.65,21437,113.91,1337,14274,66.59,28-Mar-2024
1532,MONIFTY500,EQ,20.15,20.34,20.01,20.25,20.15,101890,20.61,551,80798,79.30,28-Mar-2024
1533,MONOPHARMA,SM,44.05,47.0,44.05,44.1,46.0,44000,20.02,11,32000,72.73,28-Mar-2024
1534,MONQ50,EQ,61.98,62.35,61.41,61.92,61.37,17683,10.95,245,11305,63.93,28-Mar-2024
1535,MONTECARLO,EQ,621.55,632.9,620.1,626.45,617.65,22251,139.59,1427,13869,62.33,28-Mar-2024
1536,MOQUALITY,EQ,176.25,176.25,172.0,173.35,171.96,153,0.27,14,134,87.58,28-Mar-2024
1537,MORARJEE,BE,18.45,18.7,17.0,17.1,17.9,113406,19.91,278,-,-,28-Mar-2024
1538,MOREALTY,EQ,91.86,91.86,89.0,90.87,90.06,47037,42.61,612,32600,69.31,28-Mar-2024
1539,MOREPENLAB,EQ,42.8,43.45,42.0,42.05,42.0,3975094,1693.41,12318,1727672,43.46,28-Mar-2024
1540,MOS,SM,130.0,135.95,126.25,127.4,129.35,81600,105.78,49,64000,78.43,28-Mar-2024
1541,MOSMALL250,EQ,14.5,15.0,14.4,14.44,14.4,183039,26.75,167,157230,85.90,28-Mar-2024
1542,MOTHERSON,EQ,118.0,118.2,116.75,117.1,117.3,12210496,14336.65,46290,8424451,68.99,28-Mar-2024
1543,MOTHERSON,T0,118.55,118.55,117.0,117.1,117.3,2,0.0,2,1,50.00,28-Mar-2024
1544,MOTILALOFS,EQ,1686.0,1701.15,1656.0,1666.75,1681.55,141812,2374.69,12372,100940,71.18,28-Mar-2024
1545,MOTISONS,EQ,166.0,167.45,155.3,160.05,159.5,863822,1422.73,9879,523789,60.64,28-Mar-2024
1546,MOTOGENFIN,BE,31.85,31.85,30.2,30.5,31.3,2979,0.92,34,-,-,28-Mar-2024
1547,MOVALUE,EQ,90.99,92.48,89.7,91.67,90.09,104481,95.45,1156,72033,68.94,28-Mar-2024
1548,MOXSH,SM,120.0,120.0,120.0,120.0,128.0,800,0.96,1,800,100.00,28-Mar-2024
1549,MPHASIS,EQ,2421.0,2421.0,2376.95,2388.05,2407.0,380516,9115.16,25634,193230,50.78,28-Mar-2024
1550,MPSLTD,EQ,1558.5,1572.0,1522.95,1533.3,1550.7,11835,183.05,2346,6597,55.74,28-Mar-2024
1551,MPTODAY,SM,31.0,33.0,30.15,30.15,31.5,16000,4.99,8,14000,87.50,28-Mar-2024
1552,MRF,EQ,132889.0,134000.0,132000.5,133387.35,131809.4,10442,13898.16,7062,5255,50.33,28-Mar-2024
1553,MRO-TEK,EQ,71.35,73.45,70.5,71.0,71.25,26606,19.1,487,13001,48.86,28-Mar-2024
1554,MRPL,EQ,219.7,222.6,216.7,218.55,219.7,2480435,5437.14,21704,774460,31.22,28-Mar-2024
1555,MSPL,EQ,27.8,32.2,27.55,30.6,29.8,2759188,849.74,5257,1752189,63.50,28-Mar-2024
1556,MSTCLTD,EQ,841.95,865.0,830.0,831.7,835.0,211284,1785.45,10065,93562,44.28,28-Mar-2024
1557,MSUMI,EQ,66.0,66.8,64.85,66.1,65.3,9917465,6499.31,47600,5015318,50.57,28-Mar-2024
1558,MTARTECH,EQ,1690.0,1714.2,1665.1,1683.75,1672.8,363830,6122.87,26699,218042,59.93,28-Mar-2024
1559,MTEDUCARE,BE,2.95,3.1,2.9,2.9,3.05,278677,8.21,205,-,-,28-Mar-2024
1560,MTNL,EQ,34.5,35.1,32.45,32.8,33.95,3620529,1218.05,6691,2176033,60.10,28-Mar-2024
1561,MUFIN,EQ,139.5,141.0,133.35,133.35,140.35,308941,417.61,3133,181495,58.75,28-Mar-2024
1562,MUFTI,EQ,170.3,174.9,165.4,166.95,169.05,995430,1688.13,16604,544932,54.74,28-Mar-2024
1563,MUKANDLTD,EQ,149.65,158.15,147.0,148.75,145.6,524594,797.01,11621,258640,49.30,28-Mar-2024
1564,MUKKA,EQ,39.65,39.95,36.1,36.5,39.65,6674828,2491.72,34093,3149547,47.19,28-Mar-2024
1565,MUKTAARTS,BE,75.0,75.6,72.0,74.4,73.8,3138,2.32,32,-,-,28-Mar-2024
1566,MUNJALAU,EQ,80.85,83.5,79.1,79.5,80.8,223951,182.13,1522,166640,74.41,28-Mar-2024
1567,MUNJALSHOW,EQ,164.2,167.55,162.4,162.8,163.25,107375,177.28,5142,54742,50.98,28-Mar-2024
1568,MURUDCERA,EQ,46.5,47.2,46.2,46.4,46.3,55892,26.04,578,36222,64.81,28-Mar-2024
1569,MUTHOOTCAP,EQ,273.5,277.15,262.0,268.5,270.8,114171,310.86,3061,91786,80.39,28-Mar-2024
1570,MUTHOOTFIN,EQ,1475.0,1495.0,1465.8,1480.45,1478.2,607341,9004.26,33351,224140,36.91,28-Mar-2024
1571,MUTHOOTMF,EQ,203.5,204.95,199.0,199.75,202.1,900810,1817.91,21038,590103,65.51,28-Mar-2024
1572,MVGJL,EQ,259.9,269.0,250.0,251.65,262.1,114406,294.79,2430,56874,49.71,28-Mar-2024
1573,MVKAGRO,SM,50.0,58.8,48.55,50.05,49.0,570000,303.39,444,189600,33.26,28-Mar-2024
1574,MWL,SM,125.25,130.5,125.0,130.5,125.25,24000,30.59,19,24000,100.00,28-Mar-2024
1575,NABARD,N1,1115.0,1115.0,1105.11,1105.11,1115.0,442,4.88,9,442,100.00,28-Mar-2024
1576,NABARD,N2,1129.0,1129.0,1126.05,1126.59,1126.12,2839,31.98,61,2139,75.34,28-Mar-2024
1577,NACLIND,EQ,57.65,59.5,55.6,56.25,56.5,398345,228.46,3113,211791,53.17,28-Mar-2024
1578,NAGAFERT,EQ,9.35,9.6,8.9,8.95,9.25,2503325,230.44,3174,1641306,65.57,28-Mar-2024
1579,NAGREEKCAP,BE,15.35,16.95,15.35,15.5,16.15,3930,0.63,29,-,-,28-Mar-2024
1580,NAGREEKEXP,EQ,31.05,33.9,30.7,33.9,32.3,658243,211.62,2788,296576,45.06,28-Mar-2024
1581,NAHARCAP,EQ,271.95,286.5,271.95,277.05,277.45,17036,47.55,484,11567,67.90,28-Mar-2024
1582,NAHARINDUS,EQ,115.0,118.45,113.0,113.5,114.1,61124,70.32,603,48611,79.53,28-Mar-2024
1583,NAHARPOLY,EQ,180.0,186.75,177.0,178.45,179.9,42689,77.39,1171,30143,70.61,28-Mar-2024
1584,NAHARSPING,EQ,272.45,277.95,264.15,268.55,271.05,78680,215.35,3236,52835,67.15,28-Mar-2024
1585,NAM-INDIA,EQ,468.7,476.0,459.5,471.15,464.85,804648,3768.6,47536,500418,62.19,28-Mar-2024
1586,NARMADA,BE,20.95,20.95,20.0,20.35,20.6,23170,4.76,86,-,-,28-Mar-2024
1587,NATCOPHARM,EQ,975.4,979.0,945.0,952.05,973.5,495457,4753.94,25513,272131,54.93,28-Mar-2024
1588,NATHBIOGEN,EQ,176.9,182.9,173.1,174.05,175.95,86935,153.82,2183,54436,62.62,28-Mar-2024
1589,NATIONALUM,EQ,152.8,154.65,151.6,152.55,151.6,9698314,14837.24,38913,3617897,37.30,28-Mar-2024
1590,NAUKRI,EQ,5481.0,5631.8,5415.0,5592.0,5475.55,573245,31975.76,66805,268474,46.83,28-Mar-2024
1591,NAVA,EQ,503.0,503.6,480.0,485.65,500.95,418197,2064.03,12136,215550,51.54,28-Mar-2024
1592,NAVINFLUOR,EQ,3128.0,3138.0,3086.55,3114.3,3136.05,294812,9176.9,28799,177858,60.33,28-Mar-2024
1593,NAVINIFTY,EQ,223.71,226.7,223.67,226.35,223.0,1051,2.36,19,717,68.22,28-Mar-2024
1594,NAVKARCORP,EQ,93.0,97.5,91.2,91.8,93.0,912837,861.85,4024,454809,49.82,28-Mar-2024
1595,NAVNETEDUL,EQ,136.45,140.0,135.15,137.75,135.75,176018,241.88,3012,98246,55.82,28-Mar-2024
1596,NAZARA,EQ,661.4,678.4,655.05,671.45,661.4,304753,2032.39,16896,135651,44.51,28-Mar-2024
1597,NBCC,EQ,114.5,119.05,114.4,118.9,113.4,13066053,15390.02,43254,7538484,57.70,28-Mar-2024
1598,NBIFIN,EQ,1803.55,1804.0,1771.05,1789.65,1796.05,173,3.1,41,154,89.02,28-Mar-2024
1599,NCC,EQ,240.75,243.5,231.0,232.35,240.6,5024689,11891.73,42998,2068946,41.18,28-Mar-2024
1600,NCLIND,EQ,184.3,188.7,183.7,184.8,183.9,267569,498.49,4967,195170,72.94,28-Mar-2024
1601,NDGL,EQ,2122.9,2179.35,2071.55,2138.5,2180.55,424,9.04,90,310,73.11,28-Mar-2024
1602,NDL,EQ,32.7,33.35,32.05,32.3,32.25,658773,214.02,1687,545357,82.78,28-Mar-2024
1603,NDLVENTURE,EQ,92.0,95.95,90.0,91.8,92.65,28227,26.35,497,20267,71.80,28-Mar-2024
1604,NDRAUTO,EQ,908.95,916.9,865.95,881.3,884.05,16061,143.41,2066,7782,48.45,28-Mar-2024
1605,NDRINVIT,IV,101.3,101.3,101.3,101.3,101.25,1600000,1620.8,4,1600000,100.00,28-Mar-2024
1606,NDTV,EQ,213.75,216.2,209.0,210.55,211.2,486435,1032.3,10848,305691,62.84,28-Mar-2024
1607,NECCLTD,EQ,22.6,23.75,22.6,22.75,22.3,394991,91.24,1199,285692,72.33,28-Mar-2024
1608,NECLIFE,EQ,30.15,30.75,30.05,30.15,30.1,541696,164.76,1316,429139,79.22,28-Mar-2024
1609,NELCAST,EQ,133.15,134.8,127.0,128.5,133.1,190485,249.5,3071,108108,56.75,28-Mar-2024
1610,NELCO,EQ,696.9,704.5,690.0,694.15,695.6,95747,667.88,5223,54995,57.44,28-Mar-2024
1611,NEOGEN,EQ,1206.95,1230.9,1176.0,1196.2,1194.2,59098,712.42,5536,40143,67.93,28-Mar-2024
1612,NESCO,EQ,840.55,844.9,812.25,830.75,838.0,86235,712.43,8308,42427,49.20,28-Mar-2024
1613,NESTLEIND,EQ,2567.05,2638.7,2567.05,2622.35,2566.45,2182916,57059.33,152663,1227814,56.25,28-Mar-2024
1614,NESTLEIND,T0,2580.0,2580.0,2580.0,2622.35,2566.45,2,0.05,1,2,100.00,28-Mar-2024
1615,NETF,EQ,234.62,238.76,234.62,237.05,234.61,2313,5.47,100,1443,62.39,28-Mar-2024
1616,NETWEB,EQ,1664.9,1664.9,1598.05,1607.65,1635.7,98635,1609.89,6334,78655,79.74,28-Mar-2024
1617,NETWORK18,BE,88.0,90.0,85.5,86.2,87.5,936830,818.8,3473,-,-,28-Mar-2024
1618,NEULANDLAB,EQ,6400.0,6450.0,6234.05,6322.15,6359.95,16249,1030.97,4713,11095,68.28,28-Mar-2024
1619,NEWGEN,EQ,809.95,809.95,785.05,795.2,788.0,139704,1110.21,16055,89527,64.08,28-Mar-2024
1620,NEWJAISA,SM,93.7,95.8,91.1,92.45,93.05,96000,90.11,24,87000,90.63,28-Mar-2024
1621,NEXT50,EQ,609.28,617.05,608.85,615.01,608.41,1386,8.5,78,751,54.18,28-Mar-2024
1622,NEXT50IETF,EQ,64.15,64.15,61.34,63.27,62.26,649829,408.91,1372,288606,44.41,28-Mar-2024
1623,NEXTMEDIA,EQ,6.75,6.75,6.2,6.45,6.45,43238,2.83,103,23571,54.51,28-Mar-2024
1624,NFL,EQ,89.45,90.6,87.25,87.6,89.0,2199552,1955.85,10557,1063843,48.37,28-Mar-2024
1625,NGIL,EQ,51.0,52.95,50.0,50.15,51.85,54754,27.86,597,36711,67.05,28-Mar-2024
1626,NGLFINE,EQ,2149.0,2166.45,2080.0,2094.0,2109.65,5063,106.23,986,3622,71.54,28-Mar-2024
1627,NH,EQ,1270.2,1294.0,1246.0,1283.8,1270.1,248425,3157.08,23080,136013,54.75,28-Mar-2024
1628,NHAI,N2,1120.01,1120.01,1100.0,1117.08,1122.24,7945,88.22,62,5000,62.93,28-Mar-2024
1629,NHAI,N6,1152.0,1155.0,1152.0,1154.98,1151.64,627,7.24,7,627,100.00,28-Mar-2024
1630,NHAI,N8,1030.0,1030.1,1029.55,1029.96,1031.99,758,7.81,13,758,100.00,28-Mar-2024
1631,NHAI,,1121.21,1121.5,1120.0,1121.0,1122.39,1311,14.7,13,1261,96.19,28-Mar-2024
1632,NHAI,NE,1165.0,1165.0,1157.1,1160.1,1168.0,805,9.33,16,785,97.52,28-Mar-2024
1633,NHBTF2014,N6,6600.05,6600.05,6600.05,6600.05,6600.05,100,6.6,1,100,100.00,28-Mar-2024
1634,NHBTF2023,N6,5704.0,5934.86,5704.0,5737.62,5656.0,375,21.53,30,341,90.93,28-Mar-2024
1635,NHIT,IV,125.25,126.25,125.25,126.25,125.5,400000,503.0,2,400000,100.00,28-Mar-2024
1636,NHIT,N1,310.85,310.85,308.51,309.0,309.67,345,1.07,11,340,98.55,28-Mar-2024
1637,NHIT,N2,309.0,309.0,308.55,308.55,309.0,11,0.03,4,10,90.91,28-Mar-2024
1638,NHIT,N3,420.0,420.0,414.05,415.75,414.55,820,3.44,4,810,98.78,28-Mar-2024
1639,NHPC,EQ,90.4,90.95,88.7,89.7,88.85,79330957,71115.73,204802,23604432,29.75,28-Mar-2024
1640,NHPC,N5,1125.0,1158.71,1125.0,1158.71,1110.17,120,1.36,2,120,100.00,28-Mar-2024
1641,NHPC,N6,1280.0,1280.0,1270.0,1271.2,1277.99,1200,15.28,19,1200,100.00,28-Mar-2024
1642,NIACL,EQ,233.35,238.6,226.0,227.1,231.0,2462539,5722.14,33367,740922,30.09,28-Mar-2024
1643,NIBL,EQ,35.0,35.75,32.65,33.25,34.3,14816,5.02,165,12062,81.41,28-Mar-2024
1644,NIDAN,SM,29.75,29.75,27.0,27.05,27.95,69000,18.95,53,59000,85.51,28-Mar-2024
1645,NIDO,N5,994.5,994.5,994.5,994.5,970.0,10,0.1,1,10,100.00,28-Mar-2024
1646,NIDO,N6,1028.0,1030.8,1020.0,1030.8,1029.95,770,7.89,18,580,75.32,28-Mar-2024
1647,NIF100BEES,EQ,239.0,244.7,237.58,238.55,237.58,82224,196.32,348,75885,92.29,28-Mar-2024
1648,NIF100IETF,EQ,250.25,253.74,249.76,251.52,250.31,7110,17.93,333,5206,73.22,28-Mar-2024
1649,NIF10GETF,EQ,22.99,23.34,22.55,23.14,22.81,10718,2.45,64,1513,14.12,28-Mar-2024
1650,NIF5GETF,EQ,55.0,56.5,55.0,56.19,54.98,1930,1.07,22,1727,89.48,28-Mar-2024
1651,NIFITETF,EQ,356.01,356.01,348.48,350.13,348.44,2278,8.0,114,957,42.01,28-Mar-2024
1652,NIFMID150,EQ,177.43,181.0,177.0,177.36,177.43,1260,2.25,39,963,76.43,28-Mar-2024
1653,NIFTY1,EQ,238.53,242.0,238.53,240.56,238.53,22784,54.83,526,14012,61.50,28-Mar-2024
1654,NIFTY50ADD,EQ,226.64,231.29,226.64,229.78,227.14,45190,103.8,210,32581,72.10,28-Mar-2024
1655,NIFTYBEES,EQ,246.1,248.69,243.88,246.96,244.96,6478348,16019.44,31068,3061006,47.25,28-Mar-2024
1656,NIFTYBETF,EQ,222.46,224.45,222.43,224.05,220.91,1551,3.47,38,1007,64.93,28-Mar-2024
1657,NIFTYETF,EQ,232.0,237.7,232.0,235.9,234.29,28912,68.27,388,17826,61.66,28-Mar-2024
1658,NIFTYIETF,EQ,246.5,250.8,243.82,246.01,243.5,900813,2213.52,2817,811067,90.04,28-Mar-2024
1659,NIFTYQLITY,EQ,18.8,19.05,18.72,18.87,18.79,70317,13.28,446,37303,53.05,28-Mar-2024
1660,NIITLTD,EQ,109.4,110.2,105.1,105.6,108.3,660697,710.83,5910,408069,61.76,28-Mar-2024
1661,NIITMTS,EQ,540.0,540.5,492.55,506.7,524.85,379048,1931.67,28144,145668,38.43,28-Mar-2024
1662,NILAINFRA,BE,10.7,10.9,10.2,10.3,10.7,722846,75.98,1121,-,-,28-Mar-2024
1663,NILASPACES,BE,5.25,5.75,5.25,5.55,5.5,255531,14.24,668,-,-,28-Mar-2024
1664,NILKAMAL,EQ,1719.65,1728.1,1690.0,1705.75,1711.05,10672,182.93,2065,7559,70.83,28-Mar-2024
1665,NINSYS,EQ,496.0,507.0,476.0,489.2,480.75,2761,13.5,345,1480,53.60,28-Mar-2024
1666,NIPPOBATRY,EQ,560.4,570.0,545.75,551.6,559.05,21533,119.5,1204,13771,63.95,28-Mar-2024
1667,NIRAJ,BE,38.25,38.3,36.55,36.95,37.55,50393,18.81,211,-,-,28-Mar-2024
1668,NIRMAN,SM,190.5,193.5,175.7,177.75,184.95,67200,122.62,102,49200,73.21,28-Mar-2024
1669,NITCO,BE,52.95,55.95,50.7,55.95,53.3,128676,68.61,335,-,-,28-Mar-2024
1670,NITINSPIN,EQ,331.0,335.55,323.3,324.85,328.75,84468,278.71,4092,53419,63.24,28-Mar-2024
1671,NITIRAJ,EQ,173.45,179.8,173.4,173.45,173.45,2803,4.95,280,1833,65.39,28-Mar-2024
1672,NKIND,BE,57.3,57.3,56.2,56.2,54.9,261,0.15,4,-,-,28-Mar-2024
1673,NLCINDIA,EQ,237.0,237.55,225.2,228.1,233.1,7205261,16573.63,57776,2004794,27.82,28-Mar-2024
1674,NMDC,EQ,200.85,203.65,200.05,201.75,199.0,11957017,24186.2,65812,7018080,58.69,28-Mar-2024
1675,NMDC,T0,203.0,203.5,202.0,201.75,199.0,6,0.01,6,4,66.67,28-Mar-2024
1676,NOCIL,EQ,251.95,259.0,247.1,250.1,250.0,1015712,2582.8,18886,377368,37.15,28-Mar-2024
1677,NOIDATOLL,BE,7.45,7.7,7.45,7.45,7.8,235910,17.64,391,-,-,28-Mar-2024
1678,NORBTEAEXP,EQ,13.5,13.5,12.7,13.0,13.25,1697,0.22,38,1358,80.02,28-Mar-2024
1679,NOVAAGRI,EQ,51.1,52.55,50.4,50.55,50.65,482971,248.21,4506,325333,67.36,28-Mar-2024
1680,NPBET,EQ,240.0,242.6,240.0,240.97,240.0,1157,2.8,34,967,83.58,28-Mar-2024
1681,NPST,SM,1105.0,1142.65,1105.0,1138.65,1088.25,21000,238.04,67,15900,75.71,28-Mar-2024
1682,NRAIL,EQ,435.25,447.45,427.25,432.2,435.25,7945,34.35,463,4928,62.03,28-Mar-2024
1683,NRBBEARING,EQ,272.5,274.2,267.0,268.05,270.5,135966,368.7,4010,102722,75.55,28-Mar-2024
1684,NRL,EQ,78.65,94.35,78.65,90.7,78.65,1596662,1447.31,12956,451035,28.25,28-Mar-2024
1685,NSIL,EQ,3283.95,3385.0,3283.95,3344.55,3284.85,2792,93.5,845,1639,58.70,28-Mar-2024
1686,NSLNISP,EQ,55.2,56.2,54.4,54.7,54.8,7070304,3897.34,14587,3414589,48.29,28-Mar-2024
1687,NTL,BE,3.95,3.95,3.95,3.95,3.8,45707,1.81,50,-,-,28-Mar-2024
1688,NTPC,EQ,331.9,340.0,330.3,335.8,331.6,19868037,66647.21,168360,9539879,48.02,28-Mar-2024
1689,NTPC,N2,1200.0,1200.0,1200.0,1200.0,1063.1,6,0.07,1,6,100.00,28-Mar-2024
1690,NTPC,N6,1285.55,1300.0,1285.5,1300.0,1290.1,222,2.86,10,121,54.50,28-Mar-2024
1691,NTPC,N7,5.02,5.04,5.02,5.02,5.02,344989,17.35,164,342114,99.17,28-Mar-2024
1692,NTPC,NB,1050.0,1069.76,1050.0,1069.76,1050.0,150,1.58,7,150,100.00,28-Mar-2024
1693,NTPC,ND,1220.0,1220.0,1220.0,1220.0,1221.0,2,0.02,2,2,100.00,28-Mar-2024
1694,NUCLEUS,EQ,1216.0,1238.95,1172.35,1184.9,1211.9,27901,332.46,2729,19666,70.48,28-Mar-2024
1695,NURECA,EQ,272.0,277.0,253.5,255.3,268.95,107887,284.96,3316,72492,67.19,28-Mar-2024
1696,NUVAMA,EQ,4740.0,4799.0,4626.0,4671.7,4713.55,72893,3441.46,15068,26953,36.98,28-Mar-2024
1697,NUVOCO,EQ,303.0,309.0,296.6,306.2,303.6,740597,2257.82,17167,415963,56.17,28-Mar-2024
1698,NV20,EQ,137.19,139.9,137.11,139.32,137.61,13893,19.26,379,8897,64.04,28-Mar-2024
1699,NV20BEES,EQ,140.2,140.2,137.07,139.15,137.76,12338,17.15,253,7931,64.28,28-Mar-2024
1700,NV20IETF,EQ,13.39,13.65,13.39,13.47,13.39,938711,127.14,1970,304351,32.42,28-Mar-2024
1701,NXST,RR,125.85,128.35,125.85,127.73,127.27,267095,341.53,3368,246458,92.27,28-Mar-2024
1702,NYKAA,EQ,162.25,164.2,160.1,161.95,162.1,2210416,3584.68,23118,1132259,51.22,28-Mar-2024
1703,OAL,EQ,303.0,307.15,295.0,298.05,302.95,33664,101.56,2883,23681,70.35,28-Mar-2024
1704,OBCL,EQ,49.75,50.7,46.5,47.2,48.1,99438,48.7,1067,59696,60.03,28-Mar-2024
1705,OBEROIRLTY,EQ,1514.95,1521.2,1387.9,1475.85,1514.95,1274101,19067.48,42873,852516,66.91,28-Mar-2024
1706,OCCL,EQ,676.7,691.7,645.25,657.8,673.35,62454,414.55,4162,39226,62.81,28-Mar-2024
1707,OFSS,EQ,8802.25,8894.0,8722.25,8774.1,8802.25,243381,21458.46,31467,66952,27.51,28-Mar-2024
